6147.17,4132.65,4
4703.66,3112.63,4
-632.498,2191.05,2
1995.34,4103.57,8
6286.57,-365.262,3
1969.12,3642.42,8
563.547,717.068,2
8000.28,4733.25,4
4459.37,1363.41,5
-1395.28,-2576.15,0
4754.42,-943.831,3
296.938,3318.37,1
2318.8,901.203,7
2144.8,1402.48,7
6048.1,475.554,5
1573.96,738.966,7
5173.75,5399.44,9
2216.74,2247.94,7
-779.283,4402.88,1
4705.44,3857.82,9
-1204.51,921.121,2
-413.159,3837.32,1
3849.36,4110.43,4
-49.0688,944.794,2
5608.4,6103.72,9
-2067.96,494.173,2
-1527.64,-2557.16,0
5052.4,1807.84,4
5134.07,5021.41,9
-190.839,3677.87,1
4972.82,4826.59,4
1740.24,5372.9,8
-271.591,4387.31,1
562.09,4343.55,8
6223.45,3406.95,4
7808.77,2509.02,5
4002.94,4811.63,9
1521.66,3143.89,8
1522.68,2594.48,8
6218.71,-1394.56,3
1755.5,799.763,7
2249.14,-1957.47,6
-2094.53,-3349.36,0
-1438.56,-2522.78,0
6732.92,-699.072,3
9.05647,-498.297,0
321.114,1138.75,2
1640.46,-826.674,6
2066.5,-2124.53,6
3426.04,2741.65,4
4245.93,3983.46,9
6412.04,618.085,3
5753.23,351.563,3
4786.14,-1359.75,3
-2214.74,982.305,2
5471.01,-761.23,3
4091.88,5555.23,9
-235.471,3950.17,1
-431.712,1405.63,2
1654.63,-1417.62,6
2729.46,5304.14,8
-1179.3,-868.675,0
5463.77,1709.47,5
1206.21,-1113.4,6
873.373,-1101.11,6
1255.95,-2148.08,6
3989.18,758.663,3
2141.74,4370.05,8
1158.1,3390.46,8
-1025.16,844.441,2
1371.73,1231.15,7
5210.61,1690.42,5
1993,3924.85,8
4483.78,4359.68,9
1337,-884.227,6
-110.177,3908.5,1
2057.8,4564.08,8
7048.81,5550.52,4
-237.205,4574.56,1
-1738.89,1223.72,2
5079.63,282.217,5
4451.98,3982.33,9
-20.1717,3924.6,1
5366.53,7201.47,9
1895.5,1391.99,7
4829.77,2597.14,5
7896.98,5427.92,4
-641.696,-2003.74,0
1498.78,4404.05,8
4408.81,4921.98,9
3772.68,5694.89,9
5.49542,4193.61,1
-1280.71,-2046.24,0
6454.57,1238.6,5
-419.971,1278.21,2
6142.03,-711.396,3
2259.17,1238.17,7
-184.577,-244.112,8
5699.62,6975.34,9
3834.34,4292.53,4
-362.464,-870.062,0
1749.61,-1271.46,6
7527.45,-1869.75,3
3425.88,4744.44,9
4886.57,1370.25,5
-1984.1,1300.94,2
61.4643,3402.58,1
3826.56,-38.9521,3
-223.869,3605.74,1
5208.61,-665.771,3
2447.68,-822.844,6
7029.23,2437.94,5
2848.35,1472.65,7
3818.47,4064.29,4
-2052.11,952.69,2
-1440.69,606.996,2
1524.87,-795.75,6
2667.06,217.416,3
-1129.86,1011.78,2
1361.26,-1044.38,6
6461.74,1958.43,5
5939.11,4311.43,4
1676.46,3675.7,8
5152.78,5427.82,9
3604.63,1861.91,7
570.578,2240.91,1
4611.38,-438.686,3
-1846.33,-2054.8,0
5235.26,-463.443,3
243.943,4143.3,8
2602.11,-1553.87,3
-205.74,4395.2,1
5332.38,5667.25,9
3422.74,-849.995,3
4279.61,3397.63,4
5788.55,3850.67,4
553.907,-2479.66,6
5060.5,3536.41,4
-1653.23,1112.78,2
-165.417,4020.01,1
1532.74,2670.79,8
-563.958,1438.92,2
6194.76,2750.71,5
7784.03,6266.85,4
2503.99,2615.76,8
2040.78,2977.51,8
6388.25,4080.18,4
-268.199,-1576.45,0
-1535.29,-2150.33,0
-270.278,1311.3,2
5503.63,-782.82,3
-1804.16,1397.69,2
3878.58,2495.7,7
2187.69,3216.93,7
278.47,-855.942,0
3173.6,4003.34,8
786.309,1230.86,7
6254.2,5057.24,4
6323.65,4699.94,4
1491.09,1482.03,7
4694.08,5836.28,9
1348.62,17.021,6
5709.24,6566.23,9
470.131,-1847.71,0
3870.37,5109.38,9
2030.48,5027.58,8
-906.099,-1922.81,0
6616.54,5288.98,4
1911.33,-1446.94,6
-1183.65,-994.176,0
1799.32,-1052.09,6
4887.45,-481.99,3
5217.47,1827.71,5
5874.95,4773.27,4
2249.52,4623.99,8
5362.32,-1509.72,3
5221.27,-1264.1,3
5233.17,5981.78,9
5945.07,-1560.76,3
3931.69,-1851.21,3
3305.28,80.6498,3
2617.08,1718.05,7
1734.03,3932.1,8
-616.025,-2841.85,0
-126.411,1352.39,8
1308.38,686.219,2
-78.6556,3909.23,1
2263.48,1103.12,7
-714.783,-2229.88,0
1570.7,-1856.4,6
6225,1409.83,5
5938.42,4394.72,4
5989.46,-385.206,3
1217.96,319.765,8
-1640.4,-2904.53,0
3953.63,3099.54,9
1383,-2553.72,6
5716.92,-1167.21,3
1434.1,5354.47,8
-382.812,-808.742,0
4755.11,6119.27,9
5540.85,6818.45,9
1119.58,-1508.22,6
1810.83,4498.54,8
858.618,-1715.82,6
2920.77,5427.15,8
6760.25,1344.75,5
2540.55,1985.22,7
2575.65,4229.85,8
1577.02,-1298.49,6
-1366.47,-1612.21,0
-953.722,619.522,2
2641.75,1677.16,4
-1157.98,-2083.36,0
-1897.48,9.55207,2
-225.046,1978.99,2
4509.53,-1335.18,3
-503.155,3590.37,1
5708.18,5402.95,9
1792.86,1594.57,7
5427.25,1961.42,5
-81.0136,3089.39,1
-638.354,-1101.55,0
2398.74,4495.27,8
5902.99,4697.58,4
790.264,-2166.72,6
-1060.38,2355.31,2
527.318,-802.262,6
2022.13,1509.65,7
3728.51,4457.39,9
3318.23,154.84,3
-884.471,377.457,2
5369.98,6114.36,9
2310.23,5252.95,8
-2442.02,115.473,2
-2668.17,630.445,2
5662.72,6610.55,9
-811.805,1378.02,2
1824.93,1076.84,7
2870.12,-956.497,3
4844.19,1735.99,5
5452.97,5491.02,9
-267.49,3216.83,1
1359.24,1760.48,8
-1395.53,-1095.23,0
-1856.47,1487.98,2
-1150.62,-1829.85,0
4717.06,1048.49,5
-1091.42,1248.33,2
-491.742,3565.39,1
6002.04,-1076.36,3
1681.35,974.021,7
1301.05,-1838.57,6
2018.53,1554.76,7
-822.366,4092.28,1
-1973.36,1138.51,2
4334.45,1864.59,5
1959.78,3396.97,8
-1520.23,-2917.28,0
5475.22,-1584.81,3
368.658,525.176,7
292.964,1489.08,2
5120.79,3615.09,4
-288.134,-1951.83,0
5166.15,5812.85,9
-340.592,4119.01,1
1650.06,3661.02,8
1500.16,-2038.47,6
2036.43,1459.72,7
1649.87,1392.24,7
5785.63,3952.77,4
4310.69,-1814.55,3
6248.44,4666.56,4
2433.18,4523.94,9
-559.907,4521.57,1
5097.79,5001.65,9
4601.61,394.923,5
-336.17,3725.55,1
423.754,677.275,7
4518.3,-1850.43,3
4434.75,5633.31,9
1110.04,725.201,7
1361.4,-266.721,6
4614.69,5525.89,9
-407.205,3427.46,1
5274.38,-308.495,3
2798.03,2034.52,7
1919.91,3556.84,8
5435.05,-1745.83,3
5425.76,-1646.75,3
1839.92,-1397.86,6
3225.02,1998.72,7
-1428.73,602.153,2
2872.31,4565.67,8
4612.54,1151.95,5
1577.11,3194.88,8
5148.18,2681.05,5
-237.706,3940.65,1
-636.65,3579.85,1
6515.85,4023.34,4
6893.14,5942.85,4
5826.76,-368.331,3
-902.728,4207.22,1
-1190.55,-1558.17,0
1651.14,1213.2,7
2379.62,1171.67,7
-1188.66,-2373.2,0
2114.36,1349.85,7
5094.85,5676.37,9
4955.33,4649.73,4
6802.33,3677.56,4
2140.4,5083.58,8
7272.17,465.133,5
6599.37,2064.31,5
6125.55,4371.15,4
-1172.09,-1458.64,0
1784.09,3874.16,8
-197.916,1257.21,2
281.331,2850.58,1
1362.23,165.5,0
1176.61,4723.46,8
7613.65,5631.92,4
3710.69,2155.96,5
-1088.6,-1961.21,0
6925.79,4866.56,4
1264.71,-1437.99,0
1146.69,-2099.26,6
-215.508,3714.48,1
3610.02,2658.75,7
4394.86,-1946.13,3
285.25,1239.03,2
1960.43,-1730.48,6
1862.3,695.468,7
-663.664,1539.9,2
386.56,-327.067,6
5711.57,5800.29,9
4277.06,-323.423,3
-553.52,4013.74,1
4497.44,4068.53,4
723.517,-2485.78,6
-647.716,2052.85,2
5424.71,1033.3,5
4983.27,4546.7,4
-139.696,976.894,2
-2339.17,-4013.09,0
1612.72,-2134.67,6
-896.035,784.242,2
-199.942,4353.89,1
2046.43,1548.99,7
4921.31,-1818.66,3
7437.3,4907.91,4
78.3877,3940.51,1
-1384.66,-2749.8,0
7365.9,2615.34,5
6089.58,4416.44,4
4404.92,-1252.97,3
-162.97,4417.16,1
-276.84,4129.99,1
1519.37,780.568,7
7597.34,5312.95,4
6030.16,6615.38,9
5042.84,4820.01,9
4997.33,3818.35,4
68.6318,1454.77,8
5867.89,4677.28,4
-1290.86,-2699.98,0
-1232.29,448.193,2
7081.33,4675.5,4
6796.55,1243.95,5
-458.737,3758.81,1
-304.612,4227.41,1
1802.61,-1468.43,6
5615.15,3752.67,4
2232.37,2659.21,7
187.262,3946.56,1
5346.56,6579.96,9
6352.09,4843.12,4
-1241.76,60.0572,2
6821.15,4338.43,4
-257.323,3940.17,1
5162.03,1258.16,5
5567.1,1329.55,5
4443.22,-359.455,3
1771.78,2286.16,8
4345.92,-577.637,3
-529.23,3525.33,1
6784.05,4772.65,4
6172.41,1704.29,5
1535.57,-694.429,6
1557.1,2912.55,8
5829.86,6507.07,9
4680.57,2164.61,4
838.325,3251.76,1
5533.08,2514.12,5
5528.24,-2645.7,3
1357.23,4521.17,8
-1583.25,-2542.62,0
1782.06,111.102,3
-1086.12,953.886,2
3010.62,1151.61,5
-658.788,3959.98,1
-2951,999.003,2
1522.27,782.864,8
5098.47,-186.259,3
5511.59,2966.7,4
5048.72,3514.13,4
-682.304,-747.509,0
2420.22,5075.03,8
1548.64,4598.16,8
6058.11,-89.7553,3
5220.02,-1014.48,3
715.752,3739,1
-237.307,1473.62,7
5235.35,-1681.3,3
8011.35,2269.33,5
4657.46,6245.72,9
736.588,-2280.55,6
4403.17,-546.959,3
-673.737,1752.13,2
-165.006,-1947.66,6
-1332.91,4266.54,1
6179.87,-918.227,3
1574.75,-2210.48,6
-1044.06,-2123.99,0
2328.63,734.919,7
-961.965,832.492,2
270.965,3869.64,1
2233.15,1824.55,7
6.05843,4593.4,1
5218.87,5358.99,4
-479.036,1365.26,2
3479.7,2857.49,4
-1016.84,659.291,2
214.632,3131.52,1
2992.94,1584.17,7
5550.3,4594.38,9
638.393,-940.013,6
-390.737,3886.61,1
-4.88409,3845.99,1
-874.76,2407.86,2
7535.81,4891.26,4
3222.09,223.734,8
-267.856,4203.7,1
1230.21,1144.19,7
1619.22,1410.14,7
8890.32,5722.84,4
2651.25,3793.65,8
-1805.21,-2315.61,0
1518.51,2197.31,7
4833.84,-1546.64,3
-152.645,3945.15,1
5082.7,-1794.09,3
-662.099,4549.96,1
-1178.36,-2361.56,0
1821.04,690.247,7
1550.02,1178.67,7
-499.355,-1833.75,0
5169.11,-1738.74,3
5480.03,1179.24,5
3811,1017.37,5
-2296.13,1507.22,2
1949.13,970.12,7
1653.03,-2499.52,6
1814.27,-1892.29,6
6542.69,6370.43,9
-2004.48,821.8,2
1941.2,4915.95,8
5478.6,-1768.32,3
3733.88,1178.55,5
-1204.73,1306.75,2
-1101.74,1053.06,2
6533.03,1429.73,5
2471.97,-1313.43,6
-1522.59,-3111.1,0
1926.76,4400.78,8
-1236.86,1342.72,2
4253.04,4680.09,9
-819.121,495.003,2
2575.56,4237.9,8
709.711,2689.85,8
2180.65,4675.19,8
1934.2,2258.98,8
1496.07,1396.82,7
6308.1,4172.88,4
3050.19,3152.57,9
4348.57,846.378,3
-986.877,-846.912,0
897.301,-596.938,6
1595.62,-511.774,6
5629.97,-1641.4,3
-1970.35,1021.42,2
-393.145,3974.33,1
5635.28,-592.885,3
-1655.31,1389.74,2
-1265.22,951.955,2
3530.87,4914.4,9
3218.83,-2198.66,3
-1436.71,-1004.85,0
-1234.81,-663.775,0
7309.32,1428.43,5
1705.87,1119.36,7
2117.4,3898.58,8
1966.64,1682.51,1
6864.71,5285.63,4
5642.14,4189.63,4
1360.01,-574.099,6
-958.627,-551.986,0
-1977.01,1391.02,2
5937.75,5355.35,9
-113.164,3361.14,1
7510.44,6066.34,4
1670.41,764.411,7
8690.71,6313.03,4
1270.07,1458.93,7
7199.44,-1570.19,3
5017.78,6556.87,9
2125.58,5967.27,8
1781.73,2409.38,8
3487.47,3544.06,4
2437.39,839.85,7
-76.0835,2960.99,1
-1212.8,-12.1218,2
19.5962,3611.89,1
-2139.66,1659.24,2
-247.55,1730.45,2
5727.49,-2797.4,3
669.902,1417.87,2
4922.67,-1240.75,3
-370.03,2766.29,2
5515,-1236.01,3
4168.27,5517.09,9
-226.084,3786.65,1
1610.86,2266.89,7
6937.28,3943.06,4
-718.992,-2296.21,0
5125.63,-216.971,3
6228.73,2608.04,5
6297.21,1823.57,5
1838.66,1681.33,8
1317.28,-2107.59,6
6846.28,784.821,3
-1044.36,1335.65,2
1403.03,-1446.22,6
2268.99,1667.74,7
1430.16,-2830.19,6
1419.92,-2063.31,6
1632.62,-1258.45,3
-193.211,1302.79,2
1867.75,1180.84,7
2966.73,3010.24,8
-363.505,3947.67,1
275.638,4110.07,1
1926.97,2111,7
6745.15,2958.45,5
1605.68,-771.795,6
7938.67,5716.77,4
5288.18,5466.73,9
4458.81,898.551,5
507.068,1649.12,1
5390.09,-637.882,3
2022.3,-788.547,3
4476.25,3886.4,4
3693.94,2104.39,7
1674.24,4536.43,8
4506.46,4601.07,9
393.66,3468.6,1
159.589,3071.8,1
1089.27,-1116.12,6
4961.25,5324.51,9
-430.652,4700.57,1
5733.3,4263.54,4
4234.88,3457.55,4
5654.38,907.021,5
6464.85,4651.76,4
-2286.54,-3916.05,0
862.11,-2653.08,6
-1921.19,161.195,2
-585.474,59.0946,2
3966.33,-915.032,3
477.36,3030.71,1
6354.77,2859.44,5
-890.352,4239.45,1
-2008.59,222.945,2
-745.026,-2218.22,0
2239.31,-673.095,3
1222.27,3994.04,8
-191.519,3491.17,1
-796.372,1781.45,2
834.55,-2570.5,6
1761.91,514.078,7
-192.884,3727.86,1
929.86,-1453.95,6
-94.5,1212.57,2
4528.18,-1862.27,3
4020.75,5460.07,9
-1198.97,-1672.94,0
-904.318,3761.14,1
-1781.72,1094.98,2
-2559.53,1724.08,2
-1989.54,-3043.98,0
2354.07,4148.31,8
3822.36,5253.52,9
3863.28,3485.95,9
-1476.1,-2411.6,0
-631.983,1349.03,2
6588.73,1012.01,5
50.4941,4071.85,1
4728.42,6291.25,9
2207.49,975.391,7
2793.89,4646.64,8
-167.568,4001.33,1
-1479.71,-2126.17,0
6931.6,5108.56,4
-586.379,4667,1
2005.4,632.834,7
5945.48,6352.2,9
2764.16,-502.118,6
6381.28,5052.6,4
-1474.26,528.011,2
1216.6,-534.769,6
2814.86,4866.87,8
185.48,3745.73,1
4650.72,-1607.51,3
1074.9,1729.67,7
6379.11,2624.98,5
5603.31,3712.94,4
5824.96,4255.69,4
-74.8654,3867.53,1
2846.04,4999.79,8
-364.629,4400.4,1
4947.37,-1436.31,3
2215.97,4701.62,8
-276.343,4333.25,1
-446.135,588.061,2
3718.95,561.444,5
1164.87,2765.32,8
-943.762,-2079.22,0
1831.74,48.6375,6
-1082.99,672.147,2
-460.266,4472.26,1
-90.7727,4455.42,1
1357.72,767.353,7
95.8817,4361.24,1
7841.86,2440.59,5
5220.21,-1867.75,3
8775.75,6137.41,4
-376.095,-742.953,6
2321.71,2908.3,9
5634.51,1770.24,5
-1667.91,-2613.15,0
3850.6,5063.56,9
-3066.04,488.402,2
-755.287,86.6001,2
6516.07,4457.43,4
2048.86,2175.35,8
-2515.43,842.756,2
-99.4335,3204.87,1
2966.04,1948.34,7
-718.696,560.495,2
6560.25,4526.93,4
5701.19,6019.04,9
5421.63,4883.7,4
4802.04,2404,4
-1344.7,-2923.93,0
2831.44,779.173,3
5629.08,6118.35,9
-241.03,1043.07,2
-1480.15,892.405,2
3988.43,-1750.99,3
5212.36,-1480.29,3
3755.77,5574.87,8
5201.16,170.524,3
7946.3,2777.16,5
2400.21,1011.48,7
5566.38,55.7369,3
6130.11,1650.77,5
1143.99,3855.26,8
-377.154,3492.19,1
-342.6,1162.28,2
6802.48,4628.52,4
4057.17,3102.56,4
1515.1,-429.216,6
6539.45,4250.55,4
4061.49,4576.99,9
4854.1,902.48,5
-520.465,3700.14,1
-2242.49,-3401.81,0
1648.03,-1523.08,6
5219.47,6332.73,9
5407.13,958.29,5
5482.42,6020.58,9
5417.88,849.61,5
3103.04,3579.27,9
1947.39,1702.41,7
5527.83,-821.551,3
915.198,2892.43,8
-842.732,-1324.55,0
5586.54,-661.193,3
2230.8,1630.14,7
336.64,3578.96,1
5271.61,-484.649,3
1953.38,-1845.4,6
1612.56,1436.7,7
2146.47,2275.78,8
7860.65,1756.05,5
4942.46,5646.96,9
1728.37,1145.32,7
5298.67,5904.25,9
1427.07,-2034.25,6
4884.74,3498.06,9
2052.34,-1830.05,6
5639.54,-858.337,3
1863.29,1480.26,7
7487.32,5663.59,4
1441.78,-104.346,4
7888.28,3036.01,5
1605.93,-453.158,3
5020.34,1775.51,5
6791.55,5131.61,4
1740.59,1457.03,7
1100.07,4368.11,8
-218.813,-190.646,7
1888.41,3156.99,8
-1359.79,-3011.5,0
1613.39,1378.6,7
1272.82,-2550.76,6
1098.49,2976.85,8
3559.7,5009.46,8
2206.1,1683.95,7
4796.83,-1208.05,3
2911.66,-32.772,3
-2.10739,4191.8,1
5948.34,6788.74,9
6309.48,1057.67,5
-2393.99,317.655,2
1933.95,1060.93,7
6474.11,-1783.54,3
3858.35,1210.91,5
-93.2586,3457.21,1
-716.372,3366.95,1
-701.7,1060.57,2
-326.331,3732.9,1
8275.73,5158.4,4
1493.18,796.443,7
3802.35,2536.2,4
1100.66,104.203,7
7254.89,1883.39,5
5479.28,5517.6,4
5327.83,1623.68,5
4836.35,4111.95,4
-1903.16,-4061.66,0
1724.36,5202.62,8
5291.41,-392.087,3
1943.79,-895.388,6
4296.87,4677.6,9
1891.4,-1482.99,6
